Scenario,Version,Case,Asset,Category,Unit,Basis,Account,CY2022,CY2023,CY2024,CY2025,CY2026,CY2027,CY2028,CY2029,CY2030,CY2031,CY2032,CY2033,CY2034,CY2035,CY2036,CY2037,CY2038,CY2039,CY2040,CY2041,CY2042,CY2043,CY2044,CY2045,CY2046,CY2047,CY2048,CY2049,CY2050,CY2051,CY2052,CY2053,CY2054,CY2055,CY2056,CY2057,CY2058,CY2059,CY2060,CY2061,CY2062,CY2063,CY2064,CY2065,CY2066,CY2067,CY2068,CY2069,CY2070,CY2071,CY2072,CY2073,CY2074,CY2075,CY2076,CY2077,CY2078,CY2079,CY2080,CY2081,CY2082
Gate,F,Case1,Skirting,CAT_Default,%,STO_Nom_Input,OA0004,0,0,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,13.19974502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,OA0007,0,0,0,-0.620505509,-2.571772643,0.523320993,1.132185636,0.87140253,0.785717036,0.69362063,0.645835378,0.599908065,0.56022403,0.526218046,0.476183709,0.437010097,0.414217297,0.393815426,0.363900348,0.346566387,0.331464317,0.317638842,0.303983149,0.292563647,0.282607714,0.271388082,0.261795356,0.253031126,0.245187807,0.237876402,0.231599813,0.22452374,0.218546957,0.164751609,0.133813536,0.126620334,0.118020515,0.113352563,0.091001414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,OA0008,0,0,0,-5.085222378,-20.83237935,3.963945464,7.471590946,5.832485712,5.233368455,4.609727927,4.256741996,3.924406295,3.637082343,3.390330971,3.056117159,2.790989059,2.626515103,2.480184233,2.281751522,2.160078716,2.054158674,1.958051535,1.864954764,1.786703155,1.718552005,1.644299243,1.580731043,1.52299487,1.471504089,1.423877363,1.382945337,1.337897642,1.299769303,0.870895127,0.641729698,0.614205045,0.576400207,0.559829701,1.245870227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,S1,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0.001720207,0.291456566,0.56141979,0.427727913,0.379151819,0.328426727,0.299623766,0.27383243,0.251047672,0.232133801,0.214938455,0.199463317,0.185706704,0.173670299,-0.162493156,-0.152605748,-0.143579285,-0.135412084,-0.127673675,-0.121225,-0.114778006,-0.108759803,-0.103600864,-0.098441924,-0.093713456,-0.089413779,-0.085546255,-0.08167705,-0.078238317,-0.074797903,-0.071789643,-0.0687797,-0.06577144,-0.063622442,-0.061042972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0.002163889,0.366630105,0.706223229,0.538049055,0.476944037,0.413135745,0.37690382,0.344460288,0.315798802,0.292006597,0.270376165,0.250909623,0.233604854,0.218463975,-0.204403983,-0.191966379,-0.180611777,-0.170338063,-0.160603734,-0.152491793,-0.144381968,-0.136811528,-0.130321976,-0.123832423,-0.117884372,-0.112475706,-0.107610657,-0.102743493,-0.098417829,-0.094090051,-0.090305889,-0.086519611,-0.082735449,-0.080032174,-0.076787398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,S3,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0.167782321,28.43712496,54.77716803,41.73296498,36.99345389,32.04420395,29.23407274,26.71748393,24.49451784,22.64906562,20.97133002,19.46141324,18.11924958,16.94486824,15.85433425,14.88964796,14.00885283,13.21194886,12.45698682,11.82783597,11.19871432,10.6115054,10.10818764,9.604869878,9.143494047,8.724074747,8.346590077,7.969112707,7.633584568,7.298012625,7.004426416,6.710840206,6.417217494,6.207522446,5.955841663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Emission,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0.050301278,8.525353163,16.42200426,12.51139786,11.09050881,9.606741589,8.764272186,8.009807494,7.343370563,6.790110984,6.287131728,5.834464228,5.43208753,5.080012109,4.348090268,4.083522937,3.841961552,3.623408208,3.41636098,3.243811146,3.071275981,2.910230168,2.772194492,2.634158816,2.50762716,2.39259743,2.289073817,2.185548107,2.093528514,2.001498444,1.920980776,1.840465203,1.759937058,1.702427432,1.633405403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,S1,ktCO2e,STO_Nom_Input,OA111,0,0,0,0,0.00143034,0.242344139,0.466816712,0.355652831,0.315262142,0.273084575,0.24913511,0.227689791,0.208744421,0.193017666,0.178719854,0.165852383,0.154413853,0.144405665,-0.135111947,-0.126890635,-0.119385193,-0.112594221,-0.106159786,-0.100797757,-0.095437126,-0.090433032,-0.086143409,-0.081853786,-0.077922097,-0.074346945,-0.071131126,-0.067913908,-0.065054625,-0.062193944,-0.059692596,-0.05718985,-0.054688502,-0.052901625,-0.050756813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA111,0,0,0,0,0.002514137,0.425972997,0.820532795,0.625137884,0.554142385,0.480006057,0.437909619,0.400214764,0.366914119,0.339270898,0.314139356,0.291521952,0.271416227,0.253824639,-0.237488891,-0.223038132,-0.20984567,-0.197909048,-0.186599117,-0.177174174,-0.167751689,-0.158955895,-0.151415941,-0.143875987,-0.136965182,-0.130681068,-0.12502856,-0.119373594,-0.114347778,-0.109319503,-0.104922835,-0.100523709,-0.096127041,-0.092986213,-0.089216236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,S3,ktCO2e,STO_Nom_Input,OA111,0,0,0,0,0.123130466,20.86916207,40.19933798,30.62658448,27.14839794,23.51629029,21.45401839,19.60716855,17.97579971,16.6214771,15.39023673,14.28215361,13.29717953,12.43533592,11.63502539,10.92707075,10.28068135,9.695857174,9.141812938,8.6800978,8.218404092,7.787468892,7.418098924,7.048728957,6.710138927,6.40233955,6.125314753,5.848295314,5.60206117,5.35579488,5.140340674,4.924886468,4.709405473,4.5555165,4.370815443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Emission,ktCO2e,STO_Nom_Input,OA111,0,0,0,0,0.048132414,8.157761447,15.71392887,11.97193795,10.61231405,9.192523133,8.386378885,7.664444806,7.026742954,6.497338532,6.016046473,5.582896853,5.197869622,4.860974805,4.160611588,3.907451732,3.676305864,3.467175989,3.269056115,3.103946195,2.93885031,2.784748387,2.652664461,2.520580535,2.399504605,2.289434667,2.19037473,2.091312788,2.003260847,1.915198881,1.838152932,1.761108988,1.684053013,1.629023057,1.562977084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,S1,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0,0.002944251,0.49884756,0.960907818,0.732085157,0.648943897,0.562124483,0.512826274,0.468682663,0.429685014,0.397312649,0.367881656,0.341394914,0.317849544,0.297248424,-0.278117991,-0.261195026,-0.245745625,-0.231766911,-0.218522101,-0.207484759,-0.196450295,-0.186149735,-0.177319862,-0.168489988,-0.160396897,-0.15303771,-0.146418183,-0.139795778,-0.133910155,-0.128021654,-0.122872813,-0.117721094,-0.112572253,-0.108894098,-0.104479162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0,0.009487555,1.607486705,3.096429983,2.359071692,2.091157241,1.811390302,1.652531723,1.510283321,1.384617272,1.280300541,1.18546209,1.100111193,1.024238578,0.957853517,-0.896207596,-0.841675023,-0.791890865,-0.746845846,-0.704165761,-0.668599023,-0.63304156,-0.59984903,-0.571395639,-0.542942249,-0.516863066,-0.493148816,-0.471818048,-0.450478005,-0.43151217,-0.41253706,-0.395945432,-0.37934453,-0.362752902,-0.350900414,-0.336673719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,S3,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0,0.174078281,29.50421601,56.83265801,43.29897679,38.38161755,33.2466491,30.33106891,27.72004618,25.41366423,23.4989622,21.75827028,20.19169451,18.79916673,17.58071723,16.44926142,15.44837568,14.53452909,13.70772164,12.92442997,12.2716705,11.61894132,11.00969764,10.48749309,9.965288544,9.486599781,9.05144195,8.659792327,8.268150279,7.920031589,7.571867452,7.267264545,6.962661637,6.658020858,6.440457091,6.179332094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Emission,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0,0.054631813,9.259317383,17.83580652,13.58852841,12.04531226,10.43380464,9.518805409,8.699387385,7.975575604,7.374684832,6.828403115,6.336764591,5.8997465,5.517360223,4.722425809,4.435081362,4.172723487,3.935354461,3.710482135,3.523077151,3.335688098,3.160777538,3.010858102,2.860938667,2.723513655,2.598580792,2.486144629,2.373706191,2.273764452,2.173811334,2.086361744,1.998914429,1.911453459,1.848992718,1.774028448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL,0,0,0,0.068030484,0.324124109,2.747226328,4.897758926,3.823296693,3.430564822,3.021757516,2.790369047,2.572517165,2.384171275,2.222421422,2.003338406,1.829542286,1.721726722,1.62580427,1.495728147,1.415969489,1.346537043,1.283537128,1.222510562,1.171215259,1.126540985,1.077866997,1.036196927,0.998349853,0.964596742,0.933376588,0.906544927,0.877015373,0.852021578,0.831327917,0.822804226,0.814816579,0.800331605,0.800031185,1.306769635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL11,0,0,0,0,-0.040316925,1.032693066,2.124028015,1.634787906,1.474038305,1.301261563,1.211614414,1.125452837,1.051003913,0.987207253,0.893340726,0.819849377,0.777089124,0.738814353,0.682692403,0.650173162,0.621841042,0.595903867,0.570285212,0.548861743,0.530183993,0.50913549,0.491139131,0.474697067,0.459982669,0.446266166,0.434491019,0.421216008,0.41000331,0.398212036,0.388662495,0.378608967,0.366001234,0.360860569,0.338443238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL21,0,0,0,0,-0.166913683,4.275390636,8.793561018,6.768087381,6.102577595,5.387274967,5.016132181,4.659419803,4.351198276,4.087077548,3.698466371,3.394209242,3.217180083,3.058721001,2.826373882,2.691742919,2.574446808,2.467065867,2.361003609,2.272309589,2.194982959,2.107841313,2.033335665,1.965264861,1.904346667,1.847559792,1.798810214,1.743851135,1.697430119,1.648613771,1.609078289,1.567456281,1.515259762,1.493977203,1.401168555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL22,0,0,0,0.086251487,0.560302325,-0.34269824,-1.659151793,-1.208947262,-1.111351416,-0.989580657,-0.950827608,-0.90783256,-0.870827095,-0.83955729,-0.769579246,-0.717674507,-0.695949199,-0.675769831,-0.632774783,-0.613431866,-0.596493744,-0.580287516,-0.562744461,-0.548412779,-0.535866021,-0.51958511,-0.505753804,-0.492826164,-0.481108389,-0.469876054,-0.46027181,-0.44853163,-0.438680932,-0.421242433,-0.396671701,-0.369554275,-0.341204579,-0.322541277,0.402967484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL41,0,0,0,0,-0.078083799,2.000068158,4.113710977,3.166175261,2.854843492,2.52021816,2.346594056,2.179720633,2.035531689,1.911973516,1.730177533,1.587843172,1.505027258,1.430898601,1.322204422,1.259222785,1.204350555,1.154116736,1.104499809,1.063007908,1.026833779,0.986068093,0.951213647,0.919369482,0.890871374,0.864305937,0.841500424,0.815790047,0.794073857,0.771237108,0.752742035,0.733270867,0.708852842,0.698896659,0.655479896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL61,0,0,0,0,0.030828145,5.344624937,10.52271693,8.202054318,7.4293042,6.585092003,6.164496833,5.759428945,5.396397061,5.09899255,4.646201998,4.298880276,4.090459376,3.909496425,3.738365387,3.588143496,3.450157069,3.325477253,3.204428888,3.109523487,3.008896591,2.913851853,2.836711823,2.754764693,2.680132715,2.613442904,2.555374523,2.493483104,2.441040424,2.385079503,2.339490425,2.290740155,2.238706776,2.213190825,2.170188176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL6105,0,0,0,0,0.00710279,1.23139909,2.424429069,1.889749486,1.711708219,1.517202123,1.420297192,1.32696974,1.243327364,1.174805503,1.070482771,0.990460009,0.94243993,0.900746151,0.86131764,0.826706586,0.794914578,0.766188407,0.73829892,0.71643276,0.69324837,0.671350107,0.65357708,0.634696499,0.617501326,0.602136025,0.588757097,0.574497343,0.562414574,0.549521204,0.539017502,0.527785462,0.515796996,0.509918133,0.500010343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL63,0,0,0,0,-0.202601833,-0.592465684,-0.763789216,-0.675932329,-0.633635043,-0.577559686,-0.56205502,-0.54777372,-0.520321697,-0.508521838,-0.493268786,-0.484748594,-0.467482625,-0.457270542,-0.440629271,-0.437262841,-0.427553987,-0.420109664,-0.415120753,-0.415979714,-0.400336225,-0.400336225,-0.403503099,-0.396067453,-0.388007108,-0.382974816,-0.377456647,-0.375287555,-0.372771409,-0.369890855,-0.366645894,-0.362993144,-0.367695734,-0.363426962,-0.418504536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL6301,0,0,0,0,-0.124462625,-0.270664516,-0.286261834,-0.282551685,-0.276622794,-0.27021636,-0.267218854,-0.261907096,-0.25615453,-0.252054999,-0.243290232,-0.23833847,-0.232982632,-0.227215371,-0.22339502,-0.219229368,-0.214725762,-0.209854815,-0.204609179,-0.201663101,-0.192920375,-0.189269001,-0.188211058,-0.184008672,-0.176441438,-0.171497022,-0.166199959,-0.160528207,-0.161182075,-0.154885843,-0.151704666,-0.144644363,-0.144556202,-0.14057422,-0.171342739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL6302,0,0,0,0,-0.003872536,-0.01899657,-0.02964272,-0.023830896,-0.021373256,-0.01799551,-0.017162402,-0.016604781,-0.015166324,-0.014681804,-0.014340465,-0.014154994,-0.01339257,-0.013155143,-0.012311764,-0.012419301,-0.012113606,-0.011995799,-0.012079774,-0.012381844,-0.012011506,-0.012311764,-0.012619271,-0.012447091,-0.012508109,-0.012564294,-0.012615646,-0.012931007,-0.012702038,-0.013019211,-0.013054856,-0.013381091,-0.013715784,-0.013745991,-0.015050329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL64,0,0,0,0,-0.001799822,-0.315940157,-0.634994291,-0.504807177,-0.465563443,-0.420110799,-0.40068415,-0.380419489,-0.365240039,-0.354336357,-0.319349343,-0.296056411,-0.289085672,-0.283210063,-0.379448157,-0.372477418,-0.366087574,-0.360430991,-0.354564905,-0.351050967,-0.346394286,-0.341899492,-0.339080724,-0.335300146,-0.332043325,-0.329434059,-0.327615192,-0.325024972,-0.323406085,-0.321063459,-0.319892147,-0.318073279,-0.315578288,-0.316644849,-0.315064053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL6405,0,0,0,0,-0.001515748,-0.266073956,-0.534770396,-0.425131277,-0.392081551,-0.353802894,-0.337442438,-0.320376236,-0.307592624,-0.298409917,-0.268945055,-0.249328547,-0.24345803,-0.238509794,-0.233521459,-0.229214809,-0.225204893,-0.221612009,-0.217834668,-0.215460798,-0.212357123,-0.209309587,-0.20725651,-0.204585906,-0.202204016,-0.200199058,-0.198651231,-0.196614193,-0.195130525,-0.193197745,-0.191938632,-0.190278526,-0.18820139,-0.18821743,-0.186645543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.097151621,-0.095385722,-0.093828109,-0.09252406,-0.0912019,-0.090531763,-0.089617118,-0.088783976,-0.08842174,-0.087842163,-0.087425592,-0.087217307,-0.087235418,-0.087081468,-0.087208251,-0.087172027,-0.087470872,-0.087615766,-0.087597654,-0.088584746,-0.088865479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL91,0,0,0,0.011462115,0.074459579,-0.045541783,-0.220487652,-0.160659166,-0.147689479,-0.131507145,-0.126357183,-0.120643494,-0.115725772,-0.111570271,-0.102270764,-0.09537305,-0.092485935,-0.089804263,-0.084090574,-0.081520059,-0.079269122,-0.077115447,-0.074784119,-0.072879556,-0.071212195,-0.069048596,-0.067210529,-0.065492551,-0.063935355,-0.06244267,-0.061166345,-0.059606171,-0.058297094,-0.055979661,-0.052714412,-0.049110729,-0.045343287,-0.042863088,0.05355107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,USDM,STO_Nom_Input,PL9101,0,0,0,0.11015948,0.715612162,-0.437690543,-2.119051002,-1.544054569,-1.419406193,-1.263881877,-1.214386895,-1.159474078,-1.112211092,-1.07227363,-0.982898417,-0.916606237,-0.888858906,-0.863086032,-0.808173215,-0.783468647,-0.761835458,-0.741137036,-0.718731233,-0.700426961,-0.684402376,-0.66360857,-0.645943373,-0.629432328,-0.614466511,-0.600120692,-0.587854254,-0.572859821,-0.560278615,-0.53800635,-0.506624872,-0.471990785,-0.435782854,-0.411946285,0.514665779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,MMboe,STO_Nom_Input,PV,0,0,0,0,0.000569341,0.096100309,0.185109736,0.141026483,0.125010997,0.108285684,0.098791739,0.090288596,0.082776253,0.076535685,0.070871852,0.065769966,0.061230027,0.057259429,0.053577198,0.050316427,0.047344024,0.0446452,0.042094257,0.039972168,0.037842685,0.035861083,0.034160455,0.032459826,0.030899684,0.029480029,0.028208254,0.026929086,0.025797798,0.024659116,0.023668315,0.022677514,0.021686713,0.020976885,0.020126571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,MMboe,STO_Nom_Input,PV0001,0,0,0,0,0.000649995,0.109714021,0.211332655,0.161004503,0.14272024,0.123625594,0.112786723,0.103079012,0.09450246,0.087377844,0.080911664,0.075087037,0.069903963,0.065370884,0.061167023,0.057444327,0.054050849,0.050969705,0.048057392,0.045634685,0.043203536,0.040941217,0.038999675,0.037058133,0.035276979,0.033656213,0.032204277,0.0307439,0.029452352,0.028152363,0.027021204,0.025890044,0.024758885,0.023948502,0.022977731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,PJ,STO_Nom_Input,SV,0,0,0,0,0.001772991,0.300498098,0.57883381,0.440993709,0.390912681,0.338613426,0.308917817,0.282322954,0.258832813,0.239333889,0.22160398,0.205651038,0.191467111,0.179056175,0.167531734,0.157339025,0.14803281,0.139609116,0.131634633,0.124983929,0.118337201,0.112131733,0.106812761,0.101493788,0.096620051,0.092187574,0.088200332,0.084209115,0.080663133,0.077117151,0.074016405,0.070911684,0.067810937,0.065596686,0.0629372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,PJ,STO_Nom_Input,SV12,0,0,0,0,0.001047444,0.1775277,0.341962348,0.260529433,0.230942657,0.200045402,0.182501886,0.166790223,0.152912762,0.141393224,0.130918782,0.121494133,0.113114579,0.10578247,0.098974083,0.092952453,0.087454545,0.082478011,0.07776686,0.07383777,0.069911029,0.066244974,0.063102642,0.059960309,0.057081012,0.054462401,0.052106826,0.049748902,0.047654014,0.045559126,0.043727272,0.041893071,0.040061218,0.038753087,0.03718192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Skirting,CAT_Default,PJ,STO_Nom_Input,SV1201,0,0,0,0,0.003178773,0.538759178,1.0377837,0.790651955,0.700862322,0.60709566,0.553854784,0.506173196,0.464058024,0.429098654,0.397310928,0.368709103,0.343278923,0.321027515,0.300365494,0.282091116,0.265406124,0.25030339,0.236006041,0.224082081,0.212165247,0.201039544,0.191503226,0.181966909,0.173228848,0.165281916,0.158133242,0.15097744,0.144619895,0.13826235,0.132703062,0.127136646,0.121577358,0.117607456,0.112839297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,Decommissioning_Future,USDM,STO_Nom_Input,AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331902544,-1.026072646,-1.051723674,-1.078017949,-1.104968082,-1.922452309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Abandonment,USDM,STO_Nom_Input,AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.70523816,-2.180235129,-2.234739333,-2.290610328,-2.347874917,-4.084894059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,Decommissioning_Future,USDM,STO_Nom_Input,AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.230557002,-3.804237434,-3.899345123,-3.996830681,-4.09675022,-6.322756949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Abandonment,USDM,STO_Nom_Input,AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.658813917,-5.128183407,-5.256390356,-5.387802716,-5.522496129,-8.523194948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,Decommissioning_Future,USDM,STO_Nom_Input,AB0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.713080558,-2.204479806,-2.259590108,-2.316082401,-2.373983783,-4.130318947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Abandonment,USDM,STO_Nom_Input,AB0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433042495,-1.338745565,-1.372213175,-1.406520047,-1.441682637,-2.50827708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,Decommissioning_Future,USDM,STO_Nom_Input,AB0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.449359049,-1.389182713,-1.423912921,-1.459511448,-1.495998786,-2.308863419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Abandonment,USDM,STO_Nom_Input,AB0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.268169723,-3.920516259,-4.018530973,-4.118996235,-4.221969876,-6.516015852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,CF,0,0,0,0,-18.29362628,-94.35612022,12.15680939,17.33460745,33.73435968,31.9621889,44.43761407,42.99086768,33.84590667,25.94538046,20.19373839,15.9590892,12.69125328,10.11992112,7.710934082,6.043765977,4.611278638,3.392798747,2.311258619,1.402857539,0.565604895,1.174263823,3.797879178,3.317803429,2.879330217,2.487002807,2.133676989,1.826727702,1.543006534,0.416356788,-1.620976158,-1.860879791,-2.080714194,-2.288886295,-2.41783864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,CF,0,0,0,0,-36.13420436,-186.3754774,24.01255105,33.97161655,66.40442616,39.40899794,21.295008,63.97008239,56.71393469,92.53398234,88.65048059,75.24296649,62.84001974,52.43875833,42.79390755,36.11544429,30.57507305,25.92454599,21.91278133,18.50341899,15.47812449,15.56726801,19.70074116,17.8375854,16.14734717,14.66279032,13.34893029,12.14917196,11.05958766,7.163059924,0.268714907,-0.638406097,-1.521869848,-2.3421012,-1.184627626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,CF11,0,0,0,0,-9.230982087,-47.68375969,7.695875166,10.98372843,19.24566896,18.50502598,24.91493994,24.12270159,18.90057094,14.38948403,11.12369817,8.734199547,6.899671814,5.463019426,4.111840996,3.188023972,2.394662348,1.720602971,1.121421849,0.619136082,0.154450809,0.535896107,2.098389231,1.834066685,1.591815725,1.374628967,1.178574936,1.008234764,0.850200361,0.268270787,-0.78025531,-0.938620829,-1.08273999,-1.217864539,-2.407651305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
